subscription_started,cancel_time,subscription_plan_type
2022-10-09T11:30:05,,lifetime
2022-10-09T22:08:38,,lifetime
2022-10-11T14:37:04,,lifetime
2022-10-12T11:04:29,,lifetime
2022-10-12T11:47:04,,lifetime
2022-10-12T14:12:58,,lifetime
2022-10-12T14:31:43,,lifetime
2022-10-12T18:23:43,,lifetime
2022-10-14T14:51:02,,lifetime
2022-10-17T09:38:27,,lifetime
2022-10-17T13:28:42,,lifetime
2022-10-17T16:03:33,,lifetime
2022-10-18T13:27:29,,lifetime
2022-10-18T16:32:04,,lifetime
2022-10-18T18:24:05,,lifetime
2022-10-19T14:21:42,,lifetime
2022-10-19T14:47:09,,lifetime
2022-10-20T09:53:40,,lifetime
2022-10-20T14:52:49,,lifetime
2022-10-20T15:32:04,,lifetime
2022-10-21T15:28:23,,lifetime
2022-10-21T20:52:59,,lifetime
2022-10-22T12:17:23,,lifetime
2022-10-22T14:03:01,,lifetime
2022-10-22T19:55:51,,lifetime
2022-10-22T21:38:04,,lifetime
2022-10-22T21:55:42,,lifetime
2022-10-22T22:12:45,,lifetime
2022-10-22T23:04:33,,lifetime
2022-10-23T07:41:38,,lifetime
2022-10-23T09:07:51,,lifetime
2022-10-24T09:42:10,,lifetime
2022-10-24T14:37:16,,lifetime
2022-10-24T20:20:58,,lifetime
2022-10-25T11:19:40,,lifetime
2022-10-25T12:53:24,,lifetime
2022-10-25T14:27:58,,lifetime
2022-10-26T14:04:06,,lifetime
2022-10-26T14:19:05,,lifetime
2022-10-27T17:15:56,,lifetime
2022-10-28T15:39:12,,lifetime
2022-10-28T15:45:24,,lifetime
2022-11-01T15:35:30,,lifetime
2022-11-04T14:23:47,,lifetime
2022-11-04T14:31:51,,lifetime
2022-11-07T12:44:05,,lifetime
2022-11-15T16:50:53,,lifetime
2022-11-17T12:03:35,,lifetime
2022-11-23T13:32:26,,lifetime
2022-11-25T09:51:13,,lifetime
2022-12-08T11:44:19,,lifetime
2022-12-17T21:27:40,,lifetime
2022-12-20T12:58:44,,lifetime
2022-12-21T14:59:39,,lifetime
2022-12-21T17:54:45,,lifetime
2022-12-22T01:50:40,,lifetime
2022-12-22T16:03:39,,lifetime
2022-12-23T10:29:58,,lifetime
2022-12-23T13:43:27,,lifetime
2022-12-23T16:34:51,,lifetime
2022-12-24T09:45:18,,lifetime
2022-12-29T11:23:11,,lifetime
2022-12-29T15:18:58,,lifetime
2022-12-29T15:54:02,,lifetime
2022-12-30T22:38:33,,lifetime
2022-12-31T09:28:48,,lifetime
2022-12-31T14:43:07,,lifetime
2022-12-31T17:12:39,,lifetime
2023-01-01T15:51:37,,lifetime
2023-01-03T23:07:53,,lifetime
2023-01-05T08:05:31,,lifetime
2023-01-06T10:50:15,,lifetime
2023-01-06T12:33:19,,lifetime
2023-01-10T11:26:50,,lifetime
2023-01-11T09:38:48,,lifetime
2023-01-11T17:12:48,,lifetime
2023-01-12T20:09:35,,lifetime
2023-01-13T12:51:22,,lifetime
2023-01-21T09:55:15,,lifetime
2023-01-23T13:47:24,,lifetime
2023-01-24T12:59:15,,lifetime
2023-01-25T13:10:41,,lifetime
2023-01-27T16:12:59,,lifetime
2023-01-28T02:08:38,,lifetime
2023-02-10T10:28:39,,lifetime
2023-02-13T16:14:11,,lifetime
2023-02-13T17:28:41,,lifetime
2023-02-19T20:31:30,,lifetime
2023-02-28T10:44:10,,lifetime
2023-03-17T08:40:35,,lifetime
2023-03-17T23:57:51,,lifetime
2023-03-20T16:49:29,,lifetime
2023-03-21T11:01:24,,lifetime
2023-03-23T14:26:31,,lifetime
2023-03-30T22:36:28,,lifetime
2023-04-12T12:45:07,,lifetime
2023-04-13T13:56:09,,lifetime
2023-04-14T08:31:25,,lifetime
2023-04-14T17:17:19,,lifetime
2023-04-15T00:59:52,,lifetime
2023-04-15T11:40:05,,lifetime
2023-04-18T10:58:34,,lifetime
2023-04-19T02:56:15,,lifetime
2023-04-19T14:11:41,,lifetime
2023-04-20T16:36:51,,lifetime
2023-04-24T14:09:30,,lifetime
2023-04-24T18:34:15,,lifetime
2023-04-26T11:50:49,,lifetime
2023-04-27T17:19:50,,lifetime
2023-04-29T19:22:20,,lifetime
2023-04-30T16:30:31,,lifetime
2023-05-01T02:38:31,,lifetime
2023-05-01T02:44:47,,lifetime
2023-05-01T03:59:22,,lifetime
2023-05-01T09:06:29,,lifetime
2023-05-01T16:39:34,,lifetime
2023-05-02T16:23:11,,lifetime
2023-05-03T16:39:36,,lifetime
2023-05-04T12:33:08,,lifetime
2023-05-04T17:03:32,,lifetime
2023-05-06T10:08:35,,lifetime
2023-05-08T11:30:39,,lifetime
2023-05-08T14:29:35,,lifetime
2023-05-08T15:10:27,,lifetime
2023-05-08T15:24:25,,lifetime
2023-05-08T22:35:22,,lifetime
2023-05-09T23:17:28,,lifetime
2023-05-10T01:59:55,,lifetime
2023-05-10T10:13:55,,lifetime
2023-05-10T15:59:29,,lifetime
2023-05-15T08:54:17,,lifetime
2023-05-16T17:14:20,,lifetime
2023-05-24T15:41:04,,lifetime
2023-05-31T22:38:17,,lifetime
2023-06-01T12:59:47,,lifetime
2023-06-05T02:47:43,,lifetime
2023-06-12T10:02:19,,lifetime
2023-06-18T11:54:19,,lifetime
2023-06-21T23:17:14,,lifetime
2023-06-22T13:33:59,,lifetime
2023-07-03T11:36:37,,lifetime
2023-07-06T15:57:30,,lifetime
2023-07-08T16:22:43,,lifetime
2023-07-10T10:28:36,,lifetime
2023-07-10T20:48:52,,lifetime
2023-07-10T21:48:14,,lifetime
2023-07-11T16:04:59,,lifetime
2023-07-11T18:47:25,,lifetime
2023-07-11T22:00:45,,lifetime
2023-07-12T10:58:35,,lifetime
2023-07-12T15:15:01,,lifetime
2023-07-12T16:11:27,,lifetime
2023-07-12T22:30:43,,lifetime
2023-07-15T23:26:50,,lifetime
2023-07-16T09:20:53,,lifetime
2023-07-17T15:32:55,,lifetime
2023-07-17T15:43:14,,lifetime
2023-07-17T16:48:13,,lifetime
2023-07-17T18:55:16,,lifetime
2023-07-19T19:54:59,,lifetime
2023-07-20T10:59:37,,lifetime
2023-07-20T23:13:28,,lifetime
2023-07-21T22:42:03,,lifetime
2023-07-22T16:41:12,,lifetime
2023-07-23T09:16:11,,lifetime
2023-07-24T11:22:37,,lifetime
2023-07-24T12:00:23,,lifetime
2023-07-24T12:46:13,,lifetime
2023-07-24T16:32:54,,lifetime
2023-07-24T17:45:45,,lifetime
2023-07-25T18:33:52,,lifetime
2023-07-26T09:56:25,,lifetime
2023-07-26T10:08:25,,lifetime
2023-07-26T15:01:03,,lifetime
2023-07-26T15:12:20,,lifetime
2023-07-26T22:52:52,,lifetime
2023-07-27T17:43:35,,lifetime
2023-07-29T20:01:27,,lifetime
2023-07-30T21:45:11,,lifetime
2023-07-31T12:54:57,,lifetime
2023-07-31T16:50:29,,lifetime
2023-07-31T23:42:59,,lifetime
2023-08-01T11:42:56,,lifetime
2023-08-01T23:35:20,,lifetime
2023-08-01T23:43:21,,lifetime
2023-08-01T23:54:38,,lifetime
2023-08-04T01:23:37,,lifetime
2023-08-09T16:03:24,,lifetime
2023-08-09T18:18:57,,lifetime
2023-08-20T15:40:55,,lifetime
2023-08-21T14:08:22,,lifetime
2023-08-24T12:51:23,,lifetime
2023-09-08T10:40:57,,lifetime
2023-09-11T10:21:31,,lifetime
2023-09-12T16:13:03,,lifetime
2023-09-13T12:10:58,,lifetime
2023-09-22T00:46:17,,lifetime
2023-09-24T09:15:42,,lifetime
2023-09-26T09:16:54,,lifetime
2023-10-05T11:37:35,,lifetime
2023-10-11T12:12:07,,lifetime
2023-10-11T15:05:02,,lifetime
2023-10-12T11:58:52,,lifetime
2023-10-12T17:27:35,,lifetime
2023-10-13T10:34:49,,lifetime
2023-10-13T12:00:47,,lifetime
2023-10-13T22:14:58,,lifetime
2023-10-15T00:25:24,,lifetime
2023-10-17T15:17:01,,lifetime
2023-10-24T22:39:05,,lifetime
2023-10-25T09:56:53,,lifetime
2023-10-25T22:48:03,,lifetime
2023-10-26T10:40:06,,lifetime
2023-10-26T22:06:02,,lifetime
2023-10-28T16:32:39,,lifetime
2023-10-30T13:13:54,,lifetime
2023-10-31T10:15:35,,lifetime
2023-10-31T15:18:23,,lifetime
2023-10-31T15:44:14,,lifetime
2023-11-02T12:04:04,,lifetime
2023-11-03T10:08:45,,lifetime
2023-11-03T16:02:55,,lifetime
2023-11-11T15:49:50,,lifetime
2023-11-22T11:58:21,,lifetime
2023-11-27T11:22:08,,lifetime
2023-12-04T05:07:37,,lifetime
2023-12-07T11:39:22,,lifetime
2023-12-07T13:24:39,,lifetime
2023-12-07T21:42:21,,lifetime
2023-12-08T01:18:57,,lifetime
2023-12-09T04:13:22,,lifetime
2023-12-10T14:57:58,,lifetime
2023-12-11T10:20:12,,lifetime
2023-12-12T04:07:25,,lifetime
2023-12-12T14:22:50,,lifetime
2023-12-13T17:10:42,,lifetime
2023-12-14T09:31:48,,lifetime
2023-12-14T10:59:41,,lifetime
2023-12-15T20:27:44,,lifetime
2023-12-16T05:00:41,,lifetime
2023-12-20T09:49:47,,lifetime
2023-12-21T09:32:44,,lifetime
2023-12-21T20:13:24,,lifetime
2023-12-22T17:10:39,,lifetime
2023-12-23T19:13:09,,lifetime
2023-12-27T10:54:18,,lifetime
2023-12-28T11:15:58,,lifetime
2023-12-28T12:24:07,,lifetime
2023-12-29T03:04:17,,lifetime
2023-12-29T15:21:28,,lifetime
2023-12-31T12:50:08,,lifetime
2024-01-04T13:16:16,,lifetime
2024-01-08T16:50:16,,lifetime
2024-01-09T17:19:54,,lifetime
2024-01-11T12:15:25,,lifetime
2024-01-12T15:33:09,,lifetime
2024-01-18T10:53:51,,lifetime
2024-01-18T11:56:46,,lifetime
2024-01-25T18:18:43,,lifetime
2024-02-05T12:12:38,,lifetime
2024-02-07T15:24:26,,lifetime
2024-02-08T12:44:53,,lifetime
2024-02-09T12:35:32,,lifetime
2024-02-12T14:08:59,,lifetime
2024-02-13T20:05:29,,lifetime
2024-02-16T12:46:17,,lifetime
2024-02-17T04:50:19,,lifetime
2024-02-20T10:53:52,,lifetime
2024-02-21T13:54:02,,lifetime
2024-02-22T11:24:42,,lifetime
2024-02-22T14:26:22,,lifetime
2024-02-22T14:39:28,,lifetime
2024-02-27T14:54:50,,lifetime
2024-02-29T20:31:15,,lifetime
2024-03-05T13:07:48,,lifetime
2024-03-08T12:16:23,,lifetime
2024-03-09T07:55:18,,lifetime
2024-03-16T23:01:16,,lifetime
2024-03-18T14:29:54,,lifetime
2024-03-18T19:50:37,,lifetime
2024-03-20T11:13:35,,lifetime
2024-03-21T14:47:16,,lifetime
2024-03-21T15:32:59,,lifetime
2024-03-22T18:28:22,,lifetime
2024-03-28T15:42:05,,lifetime
2024-04-03T08:29:10,,lifetime
2024-04-05T23:54:15,,lifetime
2024-04-10T15:08:07,,lifetime
2024-04-11T14:05:06,,lifetime
2024-04-16T16:00:42,,lifetime
2024-04-18T13:51:30,,lifetime
2024-04-18T17:08:41,,lifetime
2024-04-19T15:43:16,,lifetime
2024-04-22T13:39:17,,lifetime
2024-04-23T09:17:55,,lifetime
2024-04-25T08:37:29,,lifetime
2024-04-25T10:47:17,,lifetime
2024-04-27T12:38:42,,lifetime
2024-05-01T15:16:08,,lifetime
2024-05-08T10:43:02,,lifetime
2024-05-08T13:30:42,,lifetime
2024-05-16T16:44:08,,lifetime
2024-05-16T17:44:45,,lifetime
2024-05-17T10:02:36,,lifetime
2024-05-17T12:53:01,,lifetime
2024-05-17T13:44:30,,lifetime
2024-05-22T15:56:34,,lifetime
2024-05-23T14:08:03,,lifetime
2024-05-27T12:17:33,,lifetime
2024-05-28T10:40:08,,lifetime
2024-05-28T21:59:22,,lifetime
2024-05-29T09:28:54,,lifetime
2024-05-29T10:17:46,,lifetime
2024-05-30T14:41:09,,lifetime
2024-05-30T16:44:04,,lifetime
2024-06-03T09:26:04,,lifetime
2024-06-03T09:56:59,,lifetime
2024-06-04T10:36:41,,lifetime
2024-06-04T11:29:51,,lifetime
2024-06-04T13:18:25,,lifetime
2024-06-05T14:55:48,,lifetime
2024-06-12T11:17:38,,lifetime
2024-06-18T15:18:12,,lifetime
2024-06-18T15:51:33,,lifetime
2024-06-20T18:16:34,,lifetime
2024-06-21T09:03:41,,lifetime
2024-06-21T13:07:14,,lifetime
2024-06-24T16:10:14,,lifetime
2024-06-25T10:24:16,,lifetime
2024-06-28T09:58:25,,lifetime
2024-07-02T16:12:12,,lifetime
2024-07-03T15:36:43,,lifetime
2024-07-05T08:39:06,,lifetime
2024-07-18T13:02:10,,lifetime
2024-07-25T15:48:35,,lifetime
2024-07-26T15:59:16,,lifetime
2024-07-30T12:51:41,,lifetime
2024-08-02T19:28:12,,lifetime
2024-08-04T13:42:47,,lifetime
2024-08-07T15:07:51,,lifetime
2024-08-07T20:33:19,,lifetime
2024-08-15T10:58:36,,lifetime
2024-08-19T12:33:05,,lifetime
2024-08-19T14:22:34,,lifetime
2024-08-26T10:53:45,,lifetime
2024-08-26T15:22:12,,lifetime
2024-08-30T20:57:30,,lifetime
2024-09-10T13:27:18,,lifetime
2024-09-10T14:38:49,,lifetime
2024-09-13T08:39:56,,lifetime
2024-09-17T10:16:40,,lifetime
2024-09-20T15:30:33,,lifetime
2024-09-24T12:15:30,,lifetime
2024-09-24T14:49:06,,lifetime
2024-09-27T12:39:00,,lifetime
2024-09-28T13:09:13,,lifetime
2024-10-01T16:24:01,,lifetime
2024-10-01T21:34:53,,lifetime
2024-10-04T10:50:43,,lifetime
2024-10-05T12:31:25,,lifetime
2024-10-07T11:51:01,,lifetime
2024-10-08T19:42:55,,lifetime
2024-10-08T21:04:07,,lifetime
2024-10-11T20:07:51,,lifetime
2024-10-15T14:58:52,,lifetime
2024-10-16T08:57:35,,lifetime
2024-10-16T13:34:04,,lifetime
2024-10-17T09:24:11,,lifetime
2024-10-19T11:19:36,,lifetime
2024-10-19T11:35:43,,lifetime
2024-10-20T17:17:17,,lifetime
2024-10-21T08:46:02,,lifetime
2024-10-21T08:58:20,,lifetime
2024-10-21T17:39:32,,lifetime
2024-10-22T12:48:59,,lifetime
2024-10-25T12:19:11,,lifetime
2024-10-29T16:42:44,,lifetime
2024-10-30T15:09:51,,lifetime
2024-11-04T16:21:50,,lifetime
2024-11-04T17:12:18,,lifetime
2024-11-05T16:56:25,,lifetime
2024-11-05T20:26:10,,lifetime
2024-11-08T16:22:25,,lifetime
2022-04-11T19:33:31,,lifetime
2022-07-11T16:28:37,,lifetime
2023-07-08T20:20:27,,lifetime
2020-11-24T12:46:06,,lifetime
2023-01-13T17:17:27,,lifetime
2021-03-04T03:16:08,,lifetime
2021-10-30T04:52:26,,lifetime
2023-10-12T10:49:29,,lifetime
2021-09-30T11:33:49,,lifetime
2021-12-27T19:12:11,,lifetime
2022-06-30T19:21:59,,lifetime
2022-12-12T04:33:20,,lifetime
2022-12-31T17:24:32,,lifetime
2022-02-04T11:05:50,,lifetime
2022-10-23T13:36:03,,lifetime
2022-12-28T21:30:52,,lifetime
2024-01-23T08:28:40,,lifetime
2024-08-29T07:54:20,,lifetime
2024-10-07T15:44:05,,lifetime
2020-09-08T16:20:53,,lifetime
2020-11-26T15:01:38,,lifetime
2021-10-07T20:57:29,,lifetime
2022-10-19T13:39:17,,lifetime
2022-11-10T19:57:15,,lifetime
2022-07-20T15:29:25,,lifetime
2021-06-03T14:40:24,,lifetime
2021-06-04T18:59:49,,lifetime
2021-06-03T17:21:04,,lifetime
2022-12-24T11:12:21,,lifetime
2021-03-17T18:12:13,,lifetime
2023-04-08T08:44:42,,lifetime
2024-01-01T10:38:53,,lifetime
2022-10-12T18:24:16,,lifetime
2021-07-01T15:48:34,,lifetime
2022-01-01T22:47:58,,lifetime
2023-12-25T12:23:23,,lifetime
2023-05-01T00:47:41,,lifetime
2022-12-31T18:24:32,,lifetime
2023-07-25T18:50:54,,lifetime
2021-12-31T16:10:21,,lifetime
2023-10-15T14:26:50,,lifetime
2021-07-19T12:35:21,,lifetime
2022-07-10T22:31:59,,lifetime
2022-10-22T11:53:05,,lifetime
2021-12-29T12:26:03,,lifetime
2021-06-08T15:23:04,,lifetime
2021-11-20T21:09:36,,lifetime
2022-03-25T22:35:20,,lifetime
2021-09-29T23:52:38,,lifetime
2023-03-16T15:06:48,,lifetime
2021-04-08T11:40:31,,lifetime
2023-10-06T01:20:42,,lifetime
2021-03-19T06:38:09,,lifetime
2023-04-26T00:31:00,,lifetime
2023-01-09T14:55:16,,lifetime
2021-02-28T13:33:25,,lifetime
2021-06-05T09:44:00,,lifetime
2021-10-05T10:03:42,,lifetime
2021-05-28T23:30:54,,lifetime
2023-10-24T12:56:54,,lifetime
2021-03-23T14:15:44,,lifetime
2021-12-31T17:23:05,,lifetime
2023-07-10T19:23:25,,lifetime
2022-01-29T21:11:05,,lifetime
2021-12-31T20:34:08,,lifetime
2021-06-03T16:12:37,,lifetime
2023-10-16T02:31:37,,lifetime
2023-10-25T05:09:30,,lifetime
2022-04-11T15:38:32,,lifetime
2021-12-31T19:58:34,,lifetime
2022-07-10T05:00:31,,lifetime
2023-07-24T16:56:05,,lifetime
2023-07-31T19:57:33,,lifetime
2023-10-22T22:22:06,,lifetime
2021-09-25T15:54:30,,lifetime
2023-10-08T20:08:45,,lifetime
2024-05-20T09:00:47,,lifetime
2021-05-31T01:14:24,,lifetime
2021-12-28T14:50:01,,lifetime
2021-05-30T01:45:42,,lifetime
2021-07-08T01:40:26,,lifetime
2022-01-20T09:27:22,,lifetime
2021-06-03T17:20:41,,lifetime
2023-01-05T14:32:25,,lifetime
2022-10-23T06:48:27,,lifetime
2022-02-10T10:23:33,,lifetime
2021-12-31T11:15:30,,lifetime
2021-04-24T19:35:07,,lifetime
2023-04-28T08:53:24,,lifetime
2022-12-22T17:48:56,,lifetime
2021-06-27T16:26:03,,lifetime
2023-01-25T17:26:55,,lifetime
2022-10-09T19:37:35,,lifetime
2023-04-30T21:52:54,,lifetime
2021-04-22T20:36:55,,lifetime
2022-11-09T07:58:41,,lifetime
2020-12-17T23:50:50,,lifetime
2021-02-19T01:12:07,,lifetime
2021-06-07T20:39:14,,lifetime
2023-03-07T03:04:19,,lifetime
2022-07-12T11:59:42,,lifetime
2022-07-15T22:54:27,,lifetime
2023-05-09T09:19:20,,lifetime
2021-06-08T00:53:27,,lifetime
2021-10-06T22:45:48,,lifetime
2021-06-03T19:14:06,,lifetime
2023-03-03T17:17:10,,lifetime
2021-09-30T13:55:18,,lifetime
2021-08-23T19:10:42,,lifetime
2021-05-29T21:49:56,,lifetime
2023-07-19T07:34:20,,lifetime
2022-06-30T06:56:03,,lifetime
2022-10-14T15:07:57,,lifetime
2022-03-21T08:25:25,,lifetime
2022-12-11T14:19:52,,lifetime
2023-12-26T17:48:52,,lifetime
2021-01-25T14:43:57,,lifetime
2022-12-20T13:15:46,,lifetime
2022-07-11T00:02:27,,lifetime
2023-02-16T22:29:01,,lifetime
2023-02-06T23:36:12,,lifetime
2021-06-05T17:54:01,,lifetime
2021-05-28T08:15:19,,lifetime
2023-07-26T07:31:55,,lifetime
2022-07-10T18:33:26,,lifetime
2022-10-23T16:46:48,,lifetime
2023-10-22T16:36:46,,lifetime
2023-01-02T14:20:30,,lifetime
2022-10-29T02:26:05,,lifetime
2021-12-05T14:17:22,,lifetime
2021-05-29T09:47:41,,lifetime
2022-01-01T00:07:19,,lifetime
2021-12-29T23:00:52,,lifetime
2020-12-08T18:20:37,,lifetime
2021-10-02T09:56:07,,lifetime
2023-01-15T09:43:01,,lifetime
2020-12-26T00:24:04,,lifetime
2020-09-20T11:43:50,,lifetime
2020-10-09T08:08:58,,lifetime
2020-09-03T16:06:10,,lifetime
2020-09-09T16:23:51,,lifetime
2020-10-08T16:13:56,,lifetime
2020-10-08T22:44:40,,lifetime
2020-09-20T06:25:25,,lifetime
2020-10-09T23:40:03,,lifetime
2020-09-20T20:12:24,,lifetime
2020-09-24T15:37:52,,lifetime
2020-10-08T20:47:03,,lifetime
2020-11-25T07:25:12,,lifetime
2020-12-06T15:53:33,,lifetime
2020-11-26T23:47:07,,lifetime
2020-11-30T14:03:28,,lifetime
2020-11-27T10:18:37,,lifetime
2021-01-01T22:37:39,,lifetime
2020-11-28T12:55:55,,lifetime
2020-11-28T11:28:50,,lifetime
2021-01-01T03:30:10,,lifetime
2021-09-22T11:36:02,,lifetime
2021-09-26T05:03:03,2022-03-08T01:37:56,quarterly
2021-11-02T18:00:20,2022-03-31T11:55:09,quarterly
2021-11-08T17:44:30,2022-05-10T10:06:53,quarterly
2021-12-05T03:47:21,2022-02-18T11:30:20,quarterly
2022-04-25T09:18:51,2022-08-24T10:27:02,quarterly
2022-05-01T12:12:38,2022-07-21T16:37:19,quarterly
2022-05-12T19:04:50,2024-08-04T17:30:13,quarterly
2022-06-29T12:34:25,2022-07-15T23:33:01,quarterly
2022-07-11T21:06:01,2022-08-16T22:56:21,quarterly
2022-07-18T01:15:49,2022-10-19T02:13:57,quarterly
2022-08-14T16:44:15,2023-06-04T18:05:18,quarterly
2022-09-12T17:39:08,2022-12-16T12:54:14,quarterly
2022-09-29T15:02:58,2022-11-04T08:39:38,quarterly
2022-10-09T07:28:44,2023-02-23T16:32:01,quarterly
2022-10-23T14:07:36,2023-01-11T13:59:30,quarterly
2022-10-31T13:19:01,2023-01-06T22:28:36,quarterly
2022-11-06T22:21:53,2024-03-10T16:24:02,quarterly
2023-01-10T11:27:06,2023-05-10T12:39:10,quarterly
2023-01-27T22:52:19,2023-05-19T01:40:31,quarterly
2023-03-05T09:54:27,2023-12-11T12:57:47,quarterly
2023-03-11T08:01:14,,quarterly
2023-08-09T16:18:04,2023-08-09T16:18:39,quarterly
2023-09-15T02:28:25,2023-12-18T15:38:00,quarterly
2023-09-27T00:44:09,,quarterly
2024-01-07T23:42:34,2024-05-09T05:00:23,quarterly
2024-05-08T10:05:54,2024-08-08T12:04:24,quarterly
2024-06-25T01:58:27,,quarterly
2024-07-05T03:21:16,,quarterly
2024-07-09T13:46:47,,quarterly
2024-08-03T21:32:09,,quarterly
2024-08-18T12:14:20,,quarterly
2024-09-13T22:55:52,,quarterly
2024-09-23T20:42:25,,quarterly
2021-02-09T07:56:29,2021-04-02T13:43:33,quarterly
2021-02-22T11:25:11,2021-05-22T14:25:49,quarterly
2021-02-25T07:46:48,2021-08-25T16:04:09,quarterly
2021-03-04T10:36:20,2021-12-25T11:40:53,quarterly
2021-03-06T19:28:12,,quarterly
2021-04-01T17:25:29,2021-12-24T13:45:52,quarterly
2021-04-03T16:04:29,2022-01-24T16:25:32,quarterly
2021-05-13T11:58:55,2021-08-11T18:51:41,quarterly
2021-05-21T02:46:41,2022-05-23T09:25:35,quarterly
2021-05-30T08:39:03,2021-08-31T17:43:30,quarterly
2021-06-06T13:53:56,2022-08-16T18:37:53,quarterly
2021-06-23T16:41:49,2023-03-30T13:22:38,quarterly
2021-07-02T04:35:48,2021-10-03T21:38:59,quarterly
2021-07-24T10:59:13,2022-02-12T09:31:58,quarterly
2021-09-18T14:37:11,2021-12-12T11:01:52,quarterly
2021-09-21T16:21:17,2021-09-29T10:51:52,quarterly
2021-12-23T20:13:08,2022-09-26T16:44:01,quarterly
2022-01-01T15:48:45,2022-03-14T08:40:45,quarterly
2022-02-17T04:51:18,2022-02-19T04:51:15,quarterly
2022-03-12T10:17:11,2022-07-03T12:49:44,quarterly
2022-03-14T01:13:01,2024-03-14T20:27:06,quarterly
2022-03-29T00:10:50,2022-05-04T20:25:34,quarterly
2022-04-15T15:59:11,2022-07-04T08:41:17,quarterly
2022-07-06T20:03:05,2024-06-29T09:42:38,quarterly
2022-08-17T19:21:33,2023-04-28T11:24:23,quarterly
2022-08-21T11:27:19,2022-11-07T07:39:00,quarterly
2022-10-31T12:14:08,,quarterly
2022-12-05T18:21:40,2023-12-08T15:43:31,quarterly
2023-02-23T01:25:48,2023-05-23T03:27:52,quarterly
2023-03-17T11:28:08,2024-03-06T21:24:55,quarterly
2023-05-27T07:06:23,2023-07-16T10:28:52,quarterly
2023-05-31T19:11:11,,quarterly
2023-06-13T12:22:13,2024-03-13T14:39:24,quarterly
2023-06-29T12:25:34,2023-09-24T17:12:15,quarterly
2023-07-10T11:42:21,2023-10-31T12:58:16,quarterly
2023-09-20T08:06:33,2023-10-04T09:54:39,quarterly
2023-10-04T09:41:09,2024-04-24T13:07:39,quarterly
2023-10-16T05:36:11,2023-10-18T04:54:20,quarterly
2023-11-04T13:06:58,2024-04-26T22:52:00,quarterly
2023-11-12T01:09:11,2024-03-12T14:38:02,quarterly
2023-11-22T05:09:32,,quarterly
2024-06-25T12:28:41,,quarterly
2024-07-07T20:33:52,2024-10-08T01:52:44,quarterly
2024-08-06T17:09:14,,quarterly
2024-08-11T22:00:03,2024-10-13T15:50:24,quarterly
2024-09-15T11:31:26,,quarterly
2024-09-20T11:51:55,,quarterly
2024-10-10T20:32:06,,quarterly
2021-01-02T19:46:11,2023-04-23T22:09:40,quarterly
2021-01-03T16:49:06,2021-04-02T02:43:31,quarterly
2021-01-05T15:34:36,2023-04-02T17:33:34,quarterly
2021-01-10T10:15:24,2021-08-02T13:40:03,quarterly
2021-01-28T18:20:57,2021-04-22T12:53:47,quarterly
2021-02-28T11:49:16,2021-06-18T15:21:52,quarterly
2021-03-04T18:45:21,2021-06-01T02:55:01,quarterly
2021-03-07T21:27:28,,quarterly
2021-03-08T00:11:10,2021-06-07T23:36:28,quarterly
2021-03-18T18:13:56,2021-09-21T13:58:14,quarterly
2021-03-21T12:41:17,2021-06-20T15:38:09,quarterly
2021-03-28T14:19:17,2021-11-09T21:23:50,quarterly
2021-03-29T15:56:00,2021-06-22T17:50:09,quarterly
2021-04-21T14:47:32,2021-07-20T13:34:58,quarterly
2021-04-29T16:31:52,,quarterly
2021-05-07T19:33:28,2021-05-07T19:34:03,quarterly
2021-05-18T03:27:07,2021-06-28T11:45:21,quarterly
2021-08-11T14:30:20,2021-12-01T17:27:21,quarterly
2021-08-14T11:21:52,2022-02-14T16:21:48,quarterly
2021-09-25T10:43:49,2021-12-24T20:26:31,quarterly
2021-10-05T20:47:25,2024-07-26T21:51:07,quarterly
2021-10-27T04:14:35,2023-07-29T09:45:45,quarterly
2021-10-31T16:35:32,2022-01-03T23:20:26,quarterly
2021-11-22T10:46:36,2022-08-26T10:29:24,quarterly
2021-11-25T13:10:28,2022-06-02T09:46:10,quarterly
2021-12-03T21:21:25,2022-02-16T23:58:01,quarterly
2021-12-30T13:32:49,2022-03-25T15:11:39,quarterly
2022-01-23T15:58:05,2022-04-22T15:48:27,quarterly
2022-02-08T15:15:00,2022-05-09T12:38:04,quarterly
2022-04-01T16:20:06,2023-01-23T11:34:11,quarterly
2022-05-28T06:51:05,2022-07-14T10:04:46,quarterly
2022-05-29T13:03:43,,quarterly
2022-07-04T14:44:50,2023-01-27T12:24:26,quarterly
2022-07-06T23:28:34,2023-12-27T13:48:19,quarterly
2022-08-11T12:00:56,2023-02-22T21:19:05,quarterly
2022-08-14T00:52:02,2022-11-11T13:40:32,quarterly
2022-09-27T12:21:10,2022-12-26T13:16:23,quarterly
2022-12-31T23:15:33,2023-07-08T15:36:26,quarterly
2023-03-26T09:35:26,2023-06-09T17:55:01,quarterly
2023-03-26T23:13:56,,quarterly
2023-04-23T14:54:16,2024-03-05T12:51:50,quarterly
2023-07-11T01:51:26,2023-10-15T07:50:52,quarterly
2023-08-09T09:48:10,,quarterly
2023-08-21T15:40:58,2023-11-30T12:22:42,quarterly
2023-08-24T05:36:16,2023-11-24T13:38:48,quarterly
2023-08-26T11:24:00,2024-03-21T21:49:48,quarterly
2023-08-27T17:46:34,2023-10-12T02:28:32,quarterly
